_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,lightStats,pumpStatus,soilHum,soilTemp,temperature,z_counter
-Mn0uzCtKaUNqdMM3B_N,1635341038457,15799.8457,25690.38477,91,4095,0,89,26.375,25.8,5106
-Mn0v5jIJLneYkaOIZzA,1635341069267,15962.69238,23553.27148,91.1,4095,0,90,26.375,25.8,5107
-Mn0vD0RC2kw-kbgzFSF,1635341099101,15982.2666,23553.27148,90.9,4095,0,83,26.375,25.8,5108
-Mn0vKIOjbo6lckn4ZaT,1635341128921,15638.61133,23810.55664,90.9,4095,0,90,26.375,25.8,5109
-Mn0vR_ecL_TKyvVwXKe,1635341158762,13280.87207,19572.19727,90.9,4095,0,90,26.375,25.8,5110
-Mn0vYra1DxourU6e_xc,1635341188583,12566.74805,18329.41406,91,4095,0,91,26.375,25.8,5111
-Mn0vf9FCkp_Ryx8H8PS,1635341218448,15292.81445,23046.82422,91,4095,0,89,26.375,25.8,5112
-Mn0vmfn-OIu2wISGAKV,1635341249267,15619.46387,23298.70508,91.1,4095,0,91,26.375,25.8,5113
-Mn0vtynIBg2MVgqiLoq,1635341279155,15629.03906,22307.04688,91,4095,0,89,26.375,25.8,5114
-Mn0w0G8i8JlQ0bAm9na,1635341309001,14963.64844,21826.77539,91,4095,0,90,26.375,25.8,5115
-Mn0w7_jPpwDr70hPSft,1635341338991,15792.74707,23810.55664,90.9,4095,0,89,26.375,25.9,5116
-Mn0wEynFdQAE29WosNX,1635341369268,14172.93848,23298.70508,90.8,4095,0,89,26.375,25.9,5117
-Mn0wMGDiwAgQ3eamzcd,1635341399118,15809.5293,23553.27148,90.9,4095,0,91,26.375,25.8,5118
-Mn0wTljZFn5UsrX5EXt,1635341429871,16139.70312,23046.82422,90.9,4095,0,90,26.375,25.9,5119
-Mn0wa4FK8OL6Uu-cLtu,1635341459793,15453.08887,23046.82422,90.9,4095,0,88,26.3125,25.9,5120
-Mn0whLz7dpES-8US6V9,1635341489599,15792.74707,23553.27148,90.9,4095,0,90,26.3125,25.9,5121
-Mn0wocijGhxaP2c5kx4,1635341519406,16149.59277,23046.82422,90.8,4095,0,90,26.3125,25.9,5122
-Mn0wvuXo-cQgtCR77rM,1635341549218,17050.54883,23810.55664,90.8,4095,0,90,26.3125,25.9,5123
-Mn0x2BnR7lPekvWEi4I,1635341579059,13266.78027,18940.97852,90.9,4095,0,91,26.375,25.9,5124
-Mn0x9lastKy0jXPo-CN,1635341610086,15622.01465,23553.27148,90.9,4095,0,91,26.3125,25.9,5125
-Mn0xH2VKQ95uNDGn2nU,1635341639904,16129.81445,23298.70508,91,4095,0,90,26.3125,25.9,5126
-Mn0xOKUJwwpofM65b5E,1635341669727,13122.64941,18329.41406,90.9,4095,0,90,26.3125,25.9,5127
-Mn0xVbYkzhqq80rAW0N,1635341699555,15809.5293,23810.55664,90.9,4095,0,90,26.3125,25.8,5128
-Mn0xbtgU7Z66Fa78QBn,1635341729388,16305.97168,23553.27148,91,4095,0,91,26.3125,25.9,5129
-Mn0xjBP2pLXHsIy-N79,1635341759258,15311.55762,23046.82422,90.8,4095,0,90,26.3125,25.8,5130
-Mn0xqhPAfVJX-X9ZXXo,1635341790043,15955.51758,23810.55664,91,4095,0,90,26.3125,25.9,5131
-Mn0xxzVEnwFC9-9u6_S,1635341819873,16139.70312,24070.60156,90.9,4095,0,90,26.3125,25.9,5132
-Mn0y4GEcX4aEORWgXyA,1635341849679,13128.54785,21826.77539,91,4095,0,90,26.3125,25.8,5133
-Mn0yBY8jP9NLdSBjbD2,1635341879498,16295.97949,23810.55664,91.1,4095,0,90,26.3125,25.9,5134
-Mn0yIozZH9Th_io9zxG,1635341909311,16825.19727,25138.90625,91.2,4095,0,91,26.3125,25.9,5135
-Mn0yQ6AbYXYLntLY_qL,1635341939148,13256.4834,19359.5625,91.2,4095,0,90,26.3125,25.8,5136
-Mn0yXmUOeCShIhqljg3,1635341970591,16643.54297,24070.60156,91.2,4095,0,90,26.3125,25.9,5137
-Mn0ye3YLFZ5paHV6Iwq,1635342000420,15609.89258,24070.60156,91.2,4095,0,90,26.3125,25.8,5138
-Mn0ylL_vYcE6Pdl2aeN,1635342030245,16843.08398,25138.90625,91.2,4095,0,90,26.3125,25.8,5139
-Mn0ysdCK2HQDKlsCF-N,1635342060109,16825.19727,23810.55664,91.2,4095,0,91,26.3125,25.9,5140
-Mn0yzuvrde26I-7CTxE,1635342089916,15790.16602,24599.0625,91.1,4095,0,90,26.3125,25.8,5141
-Mn0z6Cp19Pl_pAU1GnE,1635342119798,15962.69238,24599.0625,91.1,4095,0,91,26.3125,25.8,5142
-Mn0zE2a340yZ9ARYxAl,1635342151911,17037.31836,24333.42188,91.1,4095,0,91,26.3125,25.8,5143
-Mn0zLLbRca4t70A0VqK,1635342181800,13402.02734,20004.25,91.2,4095,0,90,26.3125,25.8,5144
-Mn0zScmR9zF6vJYOmbs,1635342211634,17016.44531,24599.0625,91.3,4095,0,91,26.3125,25.8,5145
-Mn0z_A3CaGmi689Ep-o,1635342242501,17400.40625,26253.76367,91.2,4095,0,91,26.3125,25.8,5146
-Mn0zgSFoZCUe-GGhTp-,1635342272336,16303.30762,24867.54297,91.2,4095,0,90,26.3125,25.8,5147
-Mn0znjXXE6eIoZ2HyXV,1635342302179,17800.88477,24867.54297,91.2,4095,0,91,26.3125,25.7,5148
-Mn0zvIrhXMHsVBrRvIZ,1635342333175,18378.14063,26253.76367,91.3,4095,0,90,26.25,25.7,5149
-Mn1-1_kL6Moxbo3rAmb,1635342362992,13248.3584,20223.7207,91.3,4095,0,84,26.25,25.8,5150
-Mn1-8sN3wncvbW4gqFj,1635342392857,13563.51855,20896.22852,91.2,4095,0,90,26.25,25.7,5151
-Mn1-GEbX03XCSHRkxXI,1635342423015,18389.40039,26540,91.2,4095,0,91,26.3125,25.7,5152
-Mn1-NWUIvHQPnJxA4NT,1635342452832,17608.86719,26829.31055,91.2,4095,0,90,26.25,25.7,5153
-Mn1-UxPWSQJb-cxGz20,1635342483290,18005.99609,25970.56445,91.1,4095,0,91,26.25,25.7,5154
-Mn1-bVvx4RjcvhdMoNZ,1635342514235,18202.27539,27417.30664,91.1,4095,0,91,26.25,25.7,5155
-Mn1-imzh7EizGwdskox,1635342544063,18202.27539,26829.31055,91.1,4095,0,90,26.25,25.7,5156
-Mn1-qNe37A2337T7ucn,1635342575147,17811.79688,26829.31055,91.1,4095,0,91,26.25,25.7,5157
-Mn1-xeUFVGyeQaJyifM,1635342604960,17994.96484,26253.76367,91.2,4095,0,82,26.25,25.7,5158
-Mn103wHM2opzLyYbPaL,1635342634771,18191.125,25970.56445,91.2,4095,0,90,26.25,25.7,5159
-Mn10CIQ4C14nRxKh6kR,1635342669020,18160.66992,25413.17383,91.3,4095,0,90,26.25,25.8,5160
-Mn10JtAFR82xqNjgl_K,1635342700108,18792.375,27121.73633,91.2,4095,0,88,26.25,25.7,5161
-Mn10RAi5YSFPfjn_pov,1635342729966,17568.61719,27716.06641,91.4,4095,0,88,26.25,25.8,5162
-Mn10YSf1wIjwJTh3PaC,1635342759787,18780.86523,27417.30664,91.3,4095,0,90,26.25,25.7,5163
-Mn10ejUTFbzM7B8N5GB,1635342789600,17964.83789,26829.31055,91.3,4095,0,91,26.25,25.8,5164
-Mn10m0YAm8dMdsA2hen,1635342819428,18358.61719,27716.06641,91.3,4095,0,90,26.25,25.8,5165
-Mn10tIFYwc9eWSuxYKY,1635342849232,18369.87891,27121.73633,91.2,4095,0,91,26.25,25.8,5166
-Mn110Ch0lVzOuOtJO0v,1635342881645,17975.85742,27716.06641,91.2,4095,0,90,26.25,25.8,5167
-Mn117eZAqqHjaIy_eov,1635342912164,18171.81445,27417.30664,91.2,4095,0,89,26.25,25.8,5168
-Mn11F-rhIl2LwcLXLtL,1635342942264,18182.95313,27716.06641,91.1,4095,0,91,26.25,25.8,5169
-Mn11MQJWco4xw-bIFfp,1635342972629,18760.91992,26540,91.3,4095,0,90,26.25,25.8,5170
-Mn11Tgt04zko912W8ka,1635343002426,18749.41797,27417.30664,91.4,4095,0,90,26.25,25.8,5171
-Mn11_zBVgJ-yMpErj5x,1635343032268,18760.91992,27417.30664,91.3,4095,0,90,26.25,25.8,5172
-Mn11hWDTpjV88xIxzO6,1635343063119,15264.71777,22307.04688,91.3,4095,0,90,26.25,25.8,5173
-Mn11omsPq6QHsT7W_Tk,1635343092920,18760.91992,26253.76367,91.3,4095,0,90,26.25,25.8,5174
-Mn11w3_zuVXff-5HZtw,1635343122725,18558.68945,27417.30664,91.3,4095,0,90,26.25,25.8,5175
-Mn122LWTH_4wwFpqOSh,1635343152545,14299.57031,20669.68945,91.3,4095,0,90,26.25,25.8,5176
-Mn129d6fWaFGwIflCrI,1635343182408,19380.77344,28018.04492,91.3,4095,0,90,26.25,25.8,5177
-Mn12Gv4r0q7HKRXXnmM,1635343212229,19805.24609,28631.80664,91.3,4095,0,91,26.25,25.8,5178
-Mn12ORMBMxa88KV7WLv,1635343243031,19793.10742,28323.2793,91.4,4095,0,91,26.25,25.8,5179
-Mn12ViCiJoK27f7moee,1635343272846,19392.66016,29577.52539,91.2,4095,0,90,26.25,25.8,5180
-Mn12bzy37qHjJm3gWMQ,1635343302654,19183.69531,28323.2793,91.2,4095,0,90,26.25,25.8,5181
-Mn12jGvBHYO5VxyxSUj,1635343332476,20907.25586,28943.6582,91.3,4095,0,90,26.1875,25.8,5182
-Mn12qYmYHBcr0YJcdVG,1635343362290,18772.42773,28018.04492,91.2,4095,0,90,26.1875,25.8,5183
-Mn12xr2hclnhtGzTorj,1635343392196,15441.09668,21826.77539,91.2,4095,0,90,26.1875,25.8,5184
-Mn134OZWuRevGHHEmvS,1635343423076,19192.32031,29258.88281,91.3,4095,0,90,26.1875,25.7,5185
-Mn13BftDNg-TLXiyFM0,1635343452922,18973.85938,28323.2793,91.4,4095,0,90,26.25,25.7,5186
-Mn13IymTEKl7SG_2UQF,1635343482802,18757.85547,28323.2793,91.5,4095,0,90,26.25,25.7,5187
-Mn13QFkn9DvpNOeOEHC,1635343512625,18962.22852,28018.04492,91.5,4095,0,90,26.1875,25.7,5188
-Mn13XXo6EPKVHi25FBf,1635343542452,19157.05859,28018.04492,91.6,4095,0,90,26.25,25.7,5189
-Mn13doqVxaCUpDwHAvd,1635343572278,18737.92578,27716.06641,91.5,4095,0,90,26.1875,25.8,5190
-Mn13m0zteQzE5mztn-c,1635343605888,14756.36816,21590.43359,91.5,4095,0,72,26.1875,25.8,5191
-Mn13tIph-zcBg1tZU1h,1635343635702,18942.08398,27716.06641,91.5,4095,0,91,26.1875,25.8,5192
-Mn14-_fY_Xs5idr1csZ,1635343665516,18138.41602,28018.04492,91.5,4095,0,90,26.1875,25.8,5193
-Mn146rWk6xlsjGbm8_6,1635343695329,18749.41797,28323.2793,91.4,4095,0,90,26.1875,25.8,5194
-Mn14E8IJ_DEnuK20rpQ,1635343725140,18953.70313,28018.04492,91.4,4095,0,91,26.1875,25.8,5195
-Mn14LQOWxhZBE4RbmZl,1635343754969,18942.08398,28018.04492,91.5,4095,0,90,26.1875,25.8,5196
-Mn14ShGzd2vFTHKqiwh,1635343784785,18726.43359,27716.06641,91.6,4095,0,88,26.1875,25.8,5197
-Mn14_Dilw0bGNSYeYGm,1635343815598,18726.43359,27716.06641,91.6,4095,0,90,26.1875,25.8,5198
-Mn14gVTv1Xt4dQ5fTOb,1635343845406,18737.92578,27716.06641,91.5,4095,0,90,26.1875,25.8,5199
-Mn14nmGHT8nxwBFZSZz,1635343875218,15246.01172,20896.22852,91.5,4095,0,90,26.1875,25.8,5200
-Mn14v3GZr3lKyeqz9zh,1635343905041,18737.92578,27716.06641,91.5,4095,0,90,26.1875,25.8,5201
-Mn151LBko9fonD8Goh7,1635343934860,18737.92578,27716.06641,91.5,4095,0,90,26.1875,25.8,5202
-Mn158bxfO5ELF7VBumi,1635343964669,18757.85547,27716.06641,91.5,4095,0,90,26.1875,25.7,5203
-Mn15FtvxkLx8eRMaYSs,1635343994492,15246.01172,21826.77539,91.5,4095,0,91,26.1875,25.8,5204
-Mn15NPRunLNn5QX_n16,1635344025245,18714.94922,28018.04492,91.7,4095,0,91,26.1875,25.8,5205
-Mn15UgKjXukl02PP8xu,1635344055062,14273.28613,23553.27148,91.6,4095,0,91,26.1875,25.8,5206
-Mn15ay7Ur2VLmMt4pG8,1635344084872,16263.3623,24599.0625,91.6,4095,0,90,26.1875,25.8,5207
-Mn15iExUpwnpyTikbEN,1635344114685,21108.96875,31223.17773,91.5,4095,0,91,26.1875,25.8,5208
-Mn15pWkZ8bMeYuSCvRS,1635344144496,24023.12891,31906.69531,91.6,4095,0,91,26.1875,25.8,5209
-Mn15wnPDnB7ctZG-ln1,1635344174298,23004.80469,31563.09766,91.6,4095,0,90,26.1875,25.8,5210
-Mn1634Fy-c5wHPu2A0t,1635344204113,21338.77734,31563.09766,91.5,4095,0,90,26.1875,25.8,5211
-Mn16B7oZHuK28VFrOvb,1635344237108,17170.47656,25413.17383,91.6,4095,0,90,26.1875,25.8,5212
-Mn16IPfH_7IolMGuyFQ,1635344266924,15741.83105,25970.56445,91.6,4095,0,91,26.1875,25.8,5213
-Mn16Pgfq7nYLxmGZLtn,1635344296748,17931.81836,26829.31055,91.6,4095,0,91,26.1875,25.8,5214
-Mn16WzLYGzXQpGeFhjY,1635344326614,22043.2832,31906.69531,91.5,4095,0,91,26.1875,25.8,5215
-Mn16dGL-W-hChP6TDgC,1635344356438,24052.61914,32605.15625,91.4,4095,0,90,26.1875,25.8,5216
-Mn16kYMX7MkGUeJ0X0e,1635344386264,21329.17578,31223.17773,91.4,4095,0,91,26.1875,25.9,5217
-Mn16s2NV11jT_7iz1Wi,1635344416984,16832.76367,24867.54297,91.3,4095,0,91,26.1875,25.8,5218
-Mn16zKDje_ur1Vcpzvt,1635344446799,21134.87305,46629.80859,91.3,4095,0,90,26.1875,25.8,5219
-Mn175b85mJG8XJcA2WP,1635344476618,21832.6582,31906.69531,91.3,4095,0,90,26.1875,25.8,5220
-Mn17CtTrJY5lri2Hjj6,1635344506462,21112.41992,31223.17773,91.3,4095,0,90,26.1875,25.9,5221
-Mn17KATrdsoiJM7nc5w,1635344536286,20217.44336,29899.5957,91.3,4095,0,90,26.1875,25.9,5222
-Mn17RSRG0uILzW0U_Iy,1635344566108,20459.32031,31223.17773,91.3,4095,0,90,26.1875,25.8,5223
-Mn17YjrSIar1MbcKyAk,1635344595959,20894.4375,30225.16797,91.4,4095,0,90,26.1875,25.8,5224
-Mn17fGoryzHfwPBcJjD,1635344626804,21351.86328,29577.52539,91.4,4095,0,90,26.1875,25.8,5225
-Mn17mYdNLIf7ENTHJPz,1635344656618,19368.89844,29899.5957,91.4,4095,0,90,26.1875,25.8,5226
-Mn17tphdqGTxzFyE8Kk,1635344686445,19793.10742,29899.5957,91.4,4095,0,90,26.1875,25.8,5227
-Mn1806dsR19ppoRF5xV,1635344716265,19368.89844,29577.52539,91.4,4095,0,90,26.1875,25.8,5228
-Mn187PZ3J4cQLIkbipb,1635344746148,16097.53906,22797.61133,91.5,4095,0,91,26.1875,25.8,5229
-Mn18Eg_CnjiaB28B4Po,1635344775973,20214.13672,31223.17773,91.5,4095,0,90,26.1875,25.8,5230
-Mn18ME56UgGbvNBmzNU,1635344806854,19357.02344,29258.88281,91.5,4095,0,90,26.1875,25.8,5231
-Mn18TWcmR5FvYckPiwc,1635344836713,19357.02344,28631.80664,91.5,4095,0,91,26.1875,25.8,5232
-Mn18_nVJInrM6xdpe7f,1635344866528,15751.49316,23298.70508,91.5,4095,0,90,26.1875,25.8,5233
-Mn18h4H06nnux4Nc9F4,1635344896338,19996.39258,28631.80664,91.5,4095,0,90,26.1875,25.8,5234
-Mn18oMFJ3JqMAohJl46,1635344926160,20020.93359,28943.6582,91.3,4095,0,90,26.1875,25.8,5235
-Mn18vcr-NEphwUHdF1X,1635344955960,18953.70313,29258.88281,91.4,4095,0,90,26.1875,25.8,5236
-Mn192Ub3QG1lX7WQncw,1635344988135,19357.02344,29577.52539,91.5,4095,0,90,26.125,25.8,5237
-Mn199m2MwLKbCHKEB_C,1635345017988,19780.97656,28323.2793,91.5,4095,0,80,26.125,25.8,5238
-Mn19H39XmwCwJYH9d17,1635345047819,19148.43945,28631.80664,91.5,4095,0,91,26.125,25.8,5239
-Mn19OL-9VENwZlLJz85,1635345077632,19368.89844,28323.2793,91.4,4095,0,90,26.125,25.8,5240
-Mn19VuyF8386sH0Ygwk,1635345108670,19567.85742,29577.52539,91.5,4095,0,90,26.125,25.8,5241
-Mn19cC0HHHFc17Asgz5,1635345138498,19996.39258,28631.80664,91.5,4095,0,86,26.125,25.8,5242
-Mn19jhtRdqJJcs0muSm,1635345169274,20008.66406,29577.52539,91.4,4095,0,90,26.125,25.8,5243
-Mn19qzhkva3HIWzdVj_,1635345199086,18942.08398,28018.04492,91.5,4095,0,91,26.125,25.8,5244
-Mn19yGZAkfja-Vfm2a8,1635345228900,18726.43359,29258.88281,91.6,4095,0,90,26.125,25.8,5245
-Mn1A4YfEM0D2tJ_Y9kP,1635345258732,18930.46484,28943.6582,91.6,4095,0,91,26.125,25.8,5246
-Mn1ABqjwSQ6sibhfVJu,1635345288624,15236.65918,22551.02344,91.6,4095,0,91,26.125,25.8,5247
-Mn1AJ7U1youzakCrjjb,1635345318431,20868.82227,30886.91992,91.6,4095,0,90,26.125,25.8,5248
-Mn1AQePBvBCOn-S0WJ9,1635345349274,19996.39258,30886.91992,91.5,4095,0,91,26.125,25.8,5249
-Mn1AXwDSZBnuzmmJ8E9,1635345379086,20443.43945,29899.5957,91.6,4095,0,90,26.125,25.7,5250
-Mn1AeD4SnZAoEi_YooX,1635345408902,22043.2832,32254.03711,91.5,4095,0,90,26.125,25.8,5251
-Mn1AlUq5RQNf7-fUwwz,1635345438711,20678.70117,30886.91992,91.5,4095,0,91,26.125,25.7,5252
-Mn1AslsqaKJodcpnf90,1635345468537,20005.39258,30554.26563,91.6,4095,0,90,26.125,25.7,5253
-Mn1B-2hagDInmC0Nwcy,1635345498350,21118.46289,31563.09766,91.6,4095,0,90,26.125,25.7,5254
-Mn1B6KOA40xC57oyQcL,1635345528153,20678.70117,30886.91992,91.5,4095,0,90,26.125,25.7,5255
-Mn1BDq4OHBTEwTaYGt1,1635345558918,20201.74219,31223.17773,91.6,4095,0,90,26.125,25.8,5256
-Mn1BL78GtxNC2_HuEjC,1635345588746,21580.77344,31223.17773,91.6,4095,0,89,26.125,25.7,5257
-Mn1BSPI-mmrWovR_rO2,1635345618579,21083.08594,29577.52539,91.7,4095,0,90,26.125,25.8,5258
-Mn1BZgct7zRogE8ad-0,1635345648424,21083.08594,32254.03711,91.7,4095,0,90,26.125,25.8,5259
-Mn1BfzG9Gd4-9oghhnR,1635345678289,23519.00391,30886.91992,91.7,4095,0,90,26.125,25.7,5260
-Mn1BnI1aUSgiiTQntRb,1635345708227,20903.83984,30554.26563,91.5,4095,0,90,26.125,25.7,5261
-Mn1BuoMiLMAAm2xJj6D,1635345739032,20201.74219,31223.17773,91.6,4095,0,89,26.125,25.8,5262
-Mn1C15fvAAoevxUvVmv,1635345768875,21361.4668,31223.17773,91.5,4095,0,91,26.125,25.7,5263
-Mn1C8qQSXnBmQwMgOSk,1635345800604,21096.02148,32254.03711,91.6,4095,0,89,26.125,25.8,5264
-Mn1CG7AlGzgd-Ymi3rR,1635345830411,20644.06836,32254.03711,91.6,4095,0,90,26.125,25.8,5265
-Mn1CNOoJst3nRdKeq54,1635345860212,20201.74219,31223.17773,91.6,4095,0,90,26.125,25.8,5266
-Mn1CUgdEsZkRn6toytI,1635345890089,20631.40234,29899.5957,91.7,4095,0,91,26.125,25.8,5267
-Mn1CbX3UyYcCfZDaa1i,1635345922180,21544.61914,30886.91992,91.7,4095,0,90,26.125,25.8,5268
-Mn1CinpJCSzobmWoAoV,1635345951989,21312.60742,32605.15625,91.7,4095,0,90,26.125,25.8,5269
-Mn1Cq4KH3-DU54G71Xb,1635345981781,21299.5293,29899.5957,91.8,4095,0,91,26.125,25.8,5270
-Mn1CxM6CeUFepvB2aa3,1635346011591,21531.40039,30554.26563,91.8,4095,0,90,26.125,25.8,5271
-Mn1D3dM4Dy8jyW1bZnT,1635346041432,21531.40039,31906.69531,91.8,4095,0,90,26.125,25.8,5272
-Mn1DAvJbpgsbSDLXNsS,1635346071253,21531.40039,31223.17773,91.8,4095,0,91,26.125,25.8,5273
-Mn1DIQuKCpABPElFROD,1635346102011,20843.22656,31563.09766,91.8,4095,0,90,26.125,25.8,5274
-Mn1DPhbTDdd5XP4AKoh,1635346131816,20189.34766,31223.17773,91.7,4095,0,91,26.125,25.8,5275
-Mn1DWzXkXrW7QCa0yN9,1635346161634,21742.64648,31906.69531,91.8,4095,0,90,26.125,25.9,5276
-Mn1DdGIDJ5lMcl8W4E0,1635346191443,21060.66211,30886.91992,91.7,4095,0,90,26.125,25.9,5277
-Mn1DktOHj-q2ianoyMf,1635346222682,21756.00195,31563.09766,91.7,4095,0,90,26.125,25.9,5278
-Mn1DsACHSGGtXBhmGr6,1635346252493,20155.50391,31906.69531,91.8,4095,0,90,26.125,25.9,5279
-Mn1Dzfu1N-TNtxO7cd4,1635346283259,21779.16016,29899.5957,91.7,4095,0,90,26.125,25.8,5280
-Mn1E5x_7Idbdszsq6Am,1635346313062,21742.64648,32254.03711,91.8,4095,0,90,26.125,25.9,5281
-Mn1EDEDLRrGX4VCpqzR,1635346342862,19735.71094,31223.17773,91.7,4095,0,90,26.125,25.9,5282
-Mn1EKVtBRqWDVSu_5DD,1635346372665,21992.83789,31223.17773,91.7,4095,0,90,26.125,25.9,5283
-Mn1ERm_OkqKuMdWoGpd,1635346402470,21060.66211,29258.88281,91.7,4095,0,90,26.125,25.9,5284
-Mn1EZ3SqQwE3eFhBx0i,1635346432286,20189.34766,31223.17773,91.7,4095,0,90,26.0625,25.8,5285
-Mn1EfLSWhGKZjCYaRqF,1635346462110,16592.56445,24070.60156,91.7,4095,0,91,26.125,25.9,5286
-Mn1EmtBsQEbv8xJMm-9,1635346493004,21083.08594,30554.26563,91.7,4095,0,91,26.125,25.8,5287
-Mn1EuA7OIFFA7PUUe66,1635346522824,21571.07031,32605.15625,91.5,4095,0,90,26.125,25.8,5288
-Mn1F0S7UNf-yVDCURGZ,1635346552649,21571.07031,31906.69531,91.5,4095,0,90,26.125,25.8,5289
-Mn1F7ir95otRqRCwsLe,1635346582455,22043.2832,31563.09766,91.5,4095,0,90,26.0625,25.8,5290
-Mn1FF-VJzAHyLoZupNK,1635346612256,21792.52734,31223.17773,91.6,4095,0,90,26.125,25.8,5291
-Mn1FMH57Q8aFNfrnCym,1635346642054,21325.68359,30554.26563,91.6,4095,0,90,26.125,25.8,5292
-Mn1FTnT-nmct0Ul6Orq,1635346672862,21096.02148,32254.03711,91.6,4095,0,90,26.125,25.8,5293
-Mn1Fa4EAMLiI6anQb6G,1635346702671,21557.8418,30554.26563,91.6,4095,0,87,26.125,25.8,5294
-Mn1FhM2eGASrN9_dijE,1635346732484,16087.66895,24070.60156,91.6,4095,0,90,26.125,25.8,5295
-Mn1FoceySpDRBVDdyoX,1635346762282,21096.02148,32254.03711,91.6,4095,0,90,26.0625,25.8,5296
-Mn1FvuKJJ716ImMPVsU,1635346792085,21096.02148,31906.69531,91.6,4095,0,90,26.0625,25.8,5297
-Mn1G2B5DlWMdO0IJJkQ,1635346821894,20678.70117,30554.26563,91.5,4095,0,90,26.0625,25.7,5298
-Mn1G9TBVN1NC0OaDjKq,1635346851724,20201.74219,31223.17773,91.6,4095,0,90,26.0625,25.8,5299
-Mn1GH-IjZBB4o1M6fqR,1635346882579,16801.81836,25138.90625,91.6,4095,0,90,26.0625,25.8,5300
-Mn1GOHaQ0Q_xahY8ynV,1635346912422,23764.37695,30554.26563,91.6,4095,0,91,26.0625,25.8,5301
-Mn1GVZDpqUba5a4e4Lx,1635346942223,20644.06836,30554.26563,91.6,4095,0,91,26.0625,25.8,5302
-Mn1Gbq01NTpu1_Z9z3-,1635346972033,20856.02539,29899.5957,91.7,4095,0,90,26.0625,25.8,5303
-Mn1Gj6fWTtJdloVuK1B,1635347001835,21286.45703,30554.26563,91.9,4095,0,90,26.0625,25.8,5304
-Mn1GqOK_XLHKrRSrFAn,1635347031637,19947.37305,32254.03711,91.9,4095,0,90,26.0625,25.8,5305
-Mn1Gxf1Bm6JSM85Qnrj,1635347061442,20852.60938,29899.5957,91.9,4095,0,90,26.0625,25.7,5306
-Mn1H4AXeOKNHJzt9WuM,1635347092194,16223.48633,23810.55664,92,4095,0,90,26.0625,25.8,5307
-Mn1HBSJTwMhPw2DN_DG,1635347122004,20186.04297,31223.17773,91.9,4095,0,91,26.0625,25.7,5308
-Mn1HJN5CiRE4UC-y9U2,1635347154438,16579.66797,25970.56445,92,4095,1,28,26.0625,25.8,5309
-Mn1HR87-rjudcUZ16E0,1635347186248,21079.63086,28631.80664,91.9,4095,0,90,26.0625,25.7,5310
-Mn1HYPxzGCbqxav5Yhl,1635347216061,21309.11719,31223.17773,91.9,4095,0,91,26.0625,25.7,5311
-Mn1HegdPFDXUc4iwIV-,1635347245866,21092.56836,30886.91992,91.8,4095,0,90,26.0625,25.7,5312
-Mn1HmjSUuh_1xqubw66,1635347278813,20640.6875,31223.17773,91.8,4095,0,90,26.0625,25.7,5313
-Mn1Hu0CBA9FkjUgeChq,1635347308622,15911.22754,24070.60156,91.8,4095,0,90,26.0625,25.7,5314
-Mn1I0HuILIywoxOzq3F,1635347338427,20396.66406,29899.5957,91.8,4095,0,90,26.0625,25.8,5315
-Mn1I7ZuqUQFStOvVl5z,1635347368250,20198.43359,30554.26563,91.8,4095,0,91,26.0625,25.7,5316
-Mn1IEr-EihqwWmDm9Us,1635347398081,16420.77539,24599.0625,91.8,4095,0,89,26.0625,25.8,5317
-Mn1IMRuj06kZMITdZ0E,1635347429179,20865.41406,30225.16797,91.8,4095,0,91,26.0625,25.7,5318
-Mn1ITxRx7REtoLPt3sB,1635347459933,20640.6875,30886.91992,91.8,4095,0,90,26.0625,25.7,5319
-Mn1IaEswEZcJrN8eE5Q,1635347489784,15559.55176,23046.82422,91.9,4095,0,88,26.0625,25.7,5320
-Mn1IhWwZXnFlqK3kGHK,1635347519613,20186.04297,31223.17773,91.9,4095,0,91,26.0625,25.7,5321
-Mn1IonjIna_gigDzkVL,1635347549424,21541.09375,31223.17773,91.9,4095,0,91,26.0625,25.7,5322
-Mn1Iw4VVaGUxeiizrFx,1635347579232,21079.63086,31223.17773,91.9,4095,0,90,26.0625,25.7,5323
-Mn1J2MmfeMkkffxyIbe,1635347609074,21775.5957,25690.38477,91.9,4095,0,91,26.0625,25.7,5324
-Mn1J9d_0SPk_QtprsrL,1635347638885,21541.09375,31223.17773,91.9,4095,0,90,26.0625,25.7,5325
-Mn1JHC9mn6f86ZgjOYp,1635347669834,18711.88086,28018.04492,91.9,4095,0,91,26.0625,25.7,5326
-Mn1JOk1jSctT0pcJlub,1635347700738,29158.23242,39196.73438,92,4095,0,90,26.0625,25.7,5327
-Mn1JW0oW3if2EA-LvPI,1635347730549,26161.48828,38774.22266,92,4095,0,91,26.0625,25.7,5328
-Mn1JcIba5brLwmZT_I6,1635347760359,24250.95508,35172.48047,92,4095,0,91,26.0625,25.7,5329
-Mn1Jj_KJAgItQHZHlfs,1635347790165,24766.79297,35555.44531,92.1,4095,0,90,26.0625,25.7,5330
-Mn1Jqr4xTLhkmuVHFkS,1635347819974,25309.22461,36729.66406,92.1,4095,0,90,26.0625,25.7,5331
-Mn1JyMBh1WSBWCp6Y8M,1635347850700,23677.00586,34048.28516,92.2,4095,0,91,26.0625,25.8,5332
